QUEST_LV_0400_20161005_000031	{nl}Allez au camp et demandez à mon maître si vous vous demandez pourquoi nous avons dû faire{nl}cela.	{nl}이런 일을 시키신 스승님은 캠프에 계시니깐 이런 걸 찾는 이유가 궁금하면 가 봐.				아퀼라스
QUEST_LV_0400_20161005_000032	{nl}Bon, je ferais mieux de commencer à examiner ces choses banales pour y trouver quelque chose{nl}de différent.	{nl}그럼 나는 별 특이할 것이 없어 보이는 것들을 들여다 보면서 특이한 점을 찾아봐야겠다.				아퀼라스
QUEST_LV_0400_20161005_000033	Hmm... Je vous remercie de votre empressement, mais cet endroit est bien trop dangereux avec{nl}tous ces démons qui rôdent. Je vous serais reconnaissant de simplement demander à mes{nl}apprentis comment ils vont.	음.. 매우 감사 드립니다만, 이곳은 마족들이 돌아다니고 있어 위험합니다. {nl}직접 찾기보단 제 제자들의 수색 상황을 알아봐주셨으면 합니다.				메켄
QUEST_LV_0400_20161005_000034	{nl}Woognis est au Nid de Vilkas, Jenonhas est au Croisement de Kainen.	{nl}우그니스는 빌카스의 서식지에서, 제노나스는 카이넨 나루터에 있습니다.				메켄
QUEST_LV_0400_20161005_000035	Ouah, vous m'avez fait peur ! Qui êtes-vous ?	으앗 깜짝이야, 누구십니까?				우그니스
QUEST_LV_0400_20161005_000036	{nl}La situation actuelle ? Je ne me suis même pas approché de la zone tant j'ai peur.	{nl}수색 상황이요?{nl}저는 지금 수색은 커녕 근처에 가는 것조차 무섭다구요.				우그니스
QUEST_LV_0400_20161005_000037	{nl}Ça là-bas, c'est le nid des Vilkas, mais comment suis-je censé y entrer. Je ne sais pas, peut-être{nl}que j'y arriverai si je me couvre de fourrure de Vilkas...	{nl}저기가 바로 빌카스들의 주요 서식지인데, 어떻게 혼자 가요.{nl}빌카스의 털이라도 바를 수 있다면 모를까..				우그니스
QUEST_LV_0400_20161005_000038	Nous nous mettrons en danger si nous allons combattre les Vilkas près de leur nid. Il y a aussi{nl}beaucoup de Vilkas au Terrain de Kyrba.	서식지 근처에서 빌카스를 잡으면 오히려 우리가 위험해질 수 있죠.{nl}키르바 공터에도 이곳 못지 않게 빌카스가 많이 있어요.				우그니스
QUEST_LV_0400_20161005_000039	{nl}Pourquoi n'essaierions-nous pas de récolter de la fourrure de Vilkas là-bas.	{nl}그곳에서 빌카스의 털을 모으도록 하죠.				우그니스
QUEST_LV_0400_20161005_000040	Il y a beaucoup de Vilkas au Terrain de Kyrba, il devrait donc être assez facile d'y obtenir leur{nl}fourrure.	키르바 공터에서 빌카스가 많으니 털을 모으는데 좀 수월할 겁니다.				우그니스
QUEST_LV_0400_20161005_000041	Je crois qu'avec cette quantité de fourrure nous pourrons leur faire croire que nous sommes des{nl}leurs.	이 정도 양이면 몬스터들이 천적도 동료라고 생각할 거에요.				우그니스
QUEST_LV_0400_20161005_000042	Je songe à aller fouiller leur nid avec cette fourrure sur moi. Il est assez grand, je ne sais donc pas{nl}combien de temps cela prendra mais...	이제 빌카스의 털을 이용해서 녀석들의 굴을 수색해보려고 해요.{nl}서식지가 꽤 넓어서 수색하는데 조금 벅차기는 하지만..				우그니스
QUEST_LV_0400_20161005_000043	Je n'ai aucune raison de décliner votre offre d'aide. Allons-y.	제 일을 돕겠다고 하시면 거절할 이유는 없죠.{nl}가시죠.				우그니스
QUEST_LV_0400_20161005_000044	Il ne semble pas y avoir de fléchette là où j'ai vérifié. Avez-vous trouvé quelque chose ?	제가 확인한 곳에는 플레세트는 없어요.{nl}찾으신 거라도 있나요?				우그니스
QUEST_LV_0400_20161005_000045	{nl}Ah oui... Rien...	{nl}아 네..{nl}없었군요..				우그니스
QUEST_LV_0400_20161005_000046	Ma recherche n'a donc rien donné. Vous disiez que vous rassembliez des rapports ?	결국 제 수색 상황은 제자리 걸음이네요.{nl}스승님이 당신을 통해서 저희들의 수색 상황을 알고 싶다고 하셨죠?				우그니스
QUEST_LV_0400_20161005_000047	{nl}Il y a deux autres apprentis. L'un est Aquilas et l'autre Jenonhas.	{nl}저 말고도 스승님은 2명의 제자를 더 두셨어요.{nl}한 명은 아퀼라스 다른 한 명은 제노나스에요.				우그니스
QUEST_LV_0400_20161005_000048	{nl}Aquilas est sur la route de la Forêt de Phamer et Jenonhas est au Croisement de Kainen. Vous{nl}avez dit avoir déjà rencontré Aquilas, alors essayez de chercher Jenonhas.	{nl}아퀼라스는 파마르 숲으로 향하는 길에 있고 제노나스는 카이넨 나루터에 있어요.{nl}아퀼라스는 이미 만나셨다고 하니.. 제노나스에게 가보세요.				우그니스
QUEST_LV_0400_20161005_000049	Je reviendrai après avoir tout réglé ici.	조금 마무리하고 스승님께 돌아갈 겁니다.				우그니스
QUEST_LV_0400_20161005_000050	Jenonhas	제노나스				
QUEST_LV_0400_20161005_000051	Merci beaucoup. Je n'aurais pas survécu si vous n'étiez pas venu.	정말로 감사합니다. {nl}당신이 아니었다면 전 롬펠누카들에게 당했을 거예요.				제노나스
QUEST_LV_0400_20161005_000052	Oui, c'est exact. Je cherche la fléchette.	네 맞아요.{nl}플레세트를 찾고 있었어요.				제노나스
QUEST_LV_0400_20161005_000053	{nl}Si c'était quelque chose que l'on pouvait trouver si facilement, les gens l'auraient déjà pris, vous{nl}ne croyez pas ? C'est inutile.	{nl}그런데  이런 식으로 찾는다고 찾아질 물건이었으면 누군가 벌써 가져갔겠죠.{nl}정말 아무 소용이 없는 일이에요.				제노나스
QUEST_LV_0400_20161005_000054	{nl}Il y a même des démons ici. Je ne comprends pas mes ordres cette fois-ci.	{nl}심지어 마족이 있어 목숨까지 위험하다고요.{nl}스승님의 이번 지시는 이해가 안돼요.				제노나스
QUEST_LV_0400_20161005_000055	{nl}Il va falloir que je parle de cela plus tard.	{nl}따지러 가야겠어요.				제노나스
QUEST_LV_0400_20161005_000056	Tout le monde est épuisé puisqu'ils cherchent une flèche qui semble ne pas exister. Surtout là où{nl}il y a tant de démons qui rôdent...	어디에 있는지도 모르는 화살을 찾으라고 하니 다들 힘들었을 겁니다.{nl}더구나 마족이 이렇게 돌아다니는 곳에서..				메켄
QUEST_LV_0400_20161005_000057	{nl}Tout cela parce que je ne suis pas assez habile.	{nl}모두 제가 부족한 탓입니다.				메켄
QUEST_LV_0400_20161005_000058	Le premier Maître Empenneur a fabriqué la fléchette pour Lydia Schaffen. Bien sûr que j'ai{nl}pensé à demander au Maître Empenneur.	플레세트는 현재 플레처 마스터의 선조가 만들어 리디아 샤펜에게 주었습니다.{nl}저라고 플레처 마스터에게 말 해볼 생각을 안 해 봤겠습니까?				메켄
QUEST_LV_0400_20161005_000059	{nl}Mais le Maître Empenneur et les autres membres de la Tour astrale... Ils ne me parleront pas{nl}parce qu'ils me prennent pour un traître. Voilà pourquoi je n'y songe même pas.	{nl}하지만..플레처 마스터나.. 별의 탑 단원들은 절 배신자라 생각해 도와주지 않을 겁니다.{nl}그래서 기대도 하지 않고 있어요..				메켄
QUEST_LV_0400_20161005_000060	Bien sûr que j'apprécierais l'aide mais... Je suis sûr que cela ne changera rien.	그렇게 나서 주시겠다면 감사한 일입니다만..{nl}청해봐도 소용없을 겁니다.				메켄
QUEST_LV_0400_20161005_000061	{nl}Ne soyez pas trop déçu cependant. Le Maître Empenneur est au Ancien jardin de la Déesse.	{nl}그래도 너무 실망하지 마십시오.{nl}플레처 마스터는 여신의 옛뜰에 있습니다.				메켄
QUEST_LV_0400_20161005_000062	Maître Empenneur	플레처 마스터				
QUEST_LV_0400_20161005_000063	Vous dites que Mechen vous a demandé de trouver la fléchette ? Vous êtes tout de même venu{nl}me voir en sachant quel genre de personne il est, n'est-ce pas ?	메켄이 플레세트를 찾도록 도와달라고 하셨소?{nl}그 자가 어떤 자인지 알고 내게 부탁하고 있는 거요?				플레처 마스터
QUEST_LV_0400_20161005_000064	{nl}Bien sûr, je pourrais songer à l'aider s'il acceptait de rendre la fléchette après l'avoir trouvée.{nl}Cependant, il montrera son vrai visage dès que nous trouverons la fléchette.	{nl}그 자가 플레세트를 찾고 내게 돌려준다면 조금이라도 도와줄 의향이 있소. {nl}하지만 플레세트를 찾으면 분명 속내를 드러내 그것을 차지할 것이오.				플레처 마스터
QUEST_LV_0400_20161005_000065	Si vous le dites ainsi, j'accepte d'aider.	그렇게까지 하겠다면 당신을 믿어 보겠소.				플레쳐 마스터
QUEST_LV_0400_20161005_000066	{nl}Voici une recette pour détecter la fléchette. Apportez-la à Mechen.	{nl}여기 플레세트를 탐지할 수 있는 장치의 제작서요.{nl}이걸 가지고 메켄에게 가시오.				플레쳐 마스터
QUEST_LV_0400_20161005_000067	L'Ancien jardin de la Déesse... Ce sera un long voyage.	여신의 옛뜰입니다.{nl}먼 길이 되실 겁니다..				메켄
QUEST_LV_0400_20161005_000068	Il vous a donné une recette qui nous permettra de fabriquer un équipement pour détecter la{nl}fléchette ?	플레세트를 탐지 할 수 장치를 만드는 방법이 적힌 제작서를 줬단 말입니까?				메켄
QUEST_LV_0400_20161005_000069	{nl}Comment a-t-il décidé de nous aider ?	{nl}어떻게 그가 저를 도울 생각을 하게 된 거죠?				메켄
QUEST_LV_0400_20161005_000070	{nl}Ah... 	{nl}아.. 				메켄
QUEST_LV_0400_20161005_000071	{nl}Je vois. Il a accepté de nous aider à condition d'avoir ma vie si je ne livre pas la fléchette.	{nl}그렇군요.{nl}제가 플레세트를 내주지 않을 땐 제 목을 치겠다는 말을 듣고서야 돕겠다는 거군요.				메켄
QUEST_LV_0400_20161005_000072	{nl}Je ne crois pas que ce sera nécessaire. Je vais jeter un œil à cette recette alors...	{nl}제 목을 쳐야 하는 상황은 없을 겁니다.{nl}그럼 저는 이 제작서를 좀 읽어보겠습니다.				메켄
QUEST_LV_0400_20161005_000073	Mechen est celui qui a permis que le précédent chef de la Tour astrale, son frère, soit abattu.	메켄은 별의 탑 단장이자 자신의 친형을 단장 자리에서 끌어내리는데 일등 공신을 한 인물이오.				플레쳐 마스터
QUEST_LV_0400_20161005_000074	{nl}Comment puis-je faire confiance à une telle personne.	{nl}그런 인간을 어찌 믿겠소.				플레쳐 마스터
QUEST_LV_0400_20161005_000075	On dit que la fléchette est fabriquée à partir de l'énergie divine de la Déesse. Il est dit que nous{nl}devons obtenir l'énergie d'un puissant démon puisqu'elle réagira à leur énergie.	플레세트는 여신의 신성력으로 만들어진 물건이라는군요.{nl}강력한 마족의 마력에 반응하니 마족의 마력이 필요하다고 제작서에 나와있습니다.				메켄
QUEST_LV_0400_20161005_000076	Je crains qu'il ne nous fasse aller capturer un démon.	제자들에게 마족의 마력을 구해오라고 지시를 했지만 잘해낼지 걱정입니다.				메켄
QUEST_LV_0400_20161005_000077	Vous en avez récolté beaucoup. Ce qu'il nous faut maintenant, c'est...	꽤 많이 모아 주셨네요.{nl}그럼 이제 필요한 것은..				메켄
QUEST_LV_0400_20161005_000078	La recette dit qu'il nous faut de l'essence de Vilkas pour contrôler l'énergie du démon.	제작서에는 마족의 마력을 제어할 수 있는 빌카스의 정수가 필요하다고 적혀있습니다.				메켄
QUEST_LV_0400_20161005_000079	Mes apprentis sont partis à différents endroits récolter de l'essence de Vilkas. Pourriez-vous{nl}vous rendre au Terrain de Kyrba, je vous prie ?	제자들은 각기 다른 장소로 가 빌카스의 정수를 모으고 있습니다.{nl}당신은 키르바 공터에서 빌카스의 정수를 모으면 됩니다.				메켄
QUEST_LV_0400_20161005_000080	Tout ce que vous avez à faire, c'est récolter de l'essence de Vilkas au Terrain de Kyrba.	키르바 공터에서 빌카스의 정수를 모아주시면 됩니다.				메켄
QUEST_LV_0400_20161005_000081	Nous avons rassemblé tous les matériaux nécessaires à la création du détecteur. Je vais donc{nl}commencer à le fabriquer.	탐지기를 만드는데 필요한 재료들은 모두 모였군요.{nl}그럼 탐지기를 만들어 보겠습니다.				메켄
QUEST_LV_0400_20161005_000082	J'ai fini de fabriquer le détecteur. Je vais le donner à mes apprentis pour qu'ils tentent de trouver{nl}la fléchette.	탐지기가 완성됐습니다. {nl}플레세트를 찾도록 제자들에게 탐지기를 나눠 줄 겁니다.				메켄
QUEST_LV_0400_20161005_000083	{nl}Je suppose que cela facilitera la recherche de la fléchette.	{nl}이제 플레세트를 수색하는데 조금이나마 수월해지겠군요.				메켄
QUEST_LV_0400_20161005_000084	Si vous souhaitez participer à la recherche de la fléchette, commencez au Terrain de Taylie, je{nl}vous prie. Les autres endroits seront couverts par mes apprentis.	플레세트를 찾는데 동참하시겠다면 테일리 공터에서 찾아주십시오.{nl}다른 곳은 제자들이 각각 흩어져서 수색할 테니까요.				메켄
QUEST_LV_0400_20161005_000085	{nl}Essayez d'utiliser le détecteur au Terrain de Taylie aux endroits où vous pensez que la fléchette{nl}pourrait se trouver. Il réagira si la fléchette est à proximité.	{nl}테일리 공터로 가셔서 플레세트가 있을 법한 예상 위치에 탐지기를 사용해 보십시오.{nl}플레세트가 근처에 있으면 반응이 있을 겁니다.				메켄
QUEST_LV_0400_20161005_000086	Aller au Terrain de Taylie et chercher la fléchette.	테일리 공터로 가서 탐지기로 플레세트를 찾으십시오.				메켄
QUEST_LV_0400_20161005_000087	Ah, avez-vous trouvé la fléchette ? Cela paraît un peu brusque après tout ce temps passé en vain{nl}à la chercher...	오, 플레세트를 찾으셨습니까?{nl}그렇게 찾아 다니던 시간이 허무할 정도로 금방 찾아오셨군요..				메켄
QUEST_LV_0400_20161005_000088	{nl}Bien sûr, aucun de nous n'est Révélateur... Beau travail.	{nl}역시 계시자님이십니다.{nl}고생 많으셨습니다.				메켄
QUEST_LV_0400_20161005_000089	{nl}Il est temps maintenant d'apporter la fléchette au Maître Empenneur.	{nl}이제 플레세트를 플레쳐 마스터에게 전달해야겠지요.				메켄
QUEST_LV_0400_20161005_000090	Soyez prudent, je vous prie. Je souhaite que cela aide à dissiper le malentendu entre nous.	잘 전해주십시오.{nl}이렇게 해서 플래쳐 마스터의 오해만이라도 풀렸으면 좋겠습니다.				메켄
QUEST_LV_0400_20161005_000091	Ceci... c'est la fléchette qui a été créée par mes aînés. Je ne pensais pas que Mechen la donnerait{nl}aussi facilement.	이건..선조께서 만드신 플레세트가 맞소.{nl}메켄이 이렇게 순순히 내줄지는 몰랐소.				플레처 마스터
QUEST_LV_0400_20161005_000092	{nl}Hmm... Prenez ceci. Dites-lui que c'est une sorte de récompense pour m'avoir trouvé la fléchette.	{nl}흠..{nl}이걸 가져 가시오.{nl}나를 대신해 그가 플레세트를 찾아 준거에 대한 보상이라 생각하라고 전해 주시고.				플레처 마스터
QUEST_LV_0400_20161005_000093	{nl}Je ne sais pas quel bien cela fera à son honneur... Mais les gens sauront au moins tout ce qu'il a{nl}traversé pour trouver la fléchette.	{nl}떨어졌다고 하는 그의 명예를 얼마나 회복시켜 줄 지는 모르겠지만..{nl}플레세트를 찾아 헤맨 정성 정도는 다들 알아 줄 거요.				플레처 마스터
QUEST_LV_0400_20161005_000094	Promesse est promesse, je vais donc vous le remettre.	약속은 약속이니, 일단 돌려드려야지요.				메켄
QUEST_LV_0400_20161005_000095	Ceci... c'est une flèche de preuve fabriquée par le Maître Empenneur... J'espère que les gens{nl}m'écouteront un peu plus si j'ai ceci.	이건..플레쳐 마스터가 만든 증명의 화살이군요..{nl}이거면 다들 제 진심을 조금은 알아 줄 겁니다.				메켄
QUEST_LV_0400_20161005_000096	Cela aidera Mechen à recouvrer un peu de son honneur.	그것으로 어느 정도 메켄의 명예는 회복이 될 거요.				플레처 마스터
QUEST_LV_0400_20161005_000097	Bonjour.	여행자님이십니까.				사제 린타스
QUEST_LV_0400_20161005_000098	{nl}Nous sommes des apprentis de Maven. Nous réécrivons les informations erronées qui ont été{nl}répandues sur l'incident de Ruklys sur ce monument.	{nl}저희는 메이번님의 제자들입니다.{nl}루클리스에 관해 왜곡되어 적힌 카듀멜 선왕의 기념비를 수정하는 일을 하고 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000099	{nl}Ceux-ci ont failli être détruits à cause des actes du roi Kadumel. Cependant, le roi Barynwell a{nl}décidé de leur jeter un sort pour les rendre illisibles à la place.	{nl}사실, 카듀멜 선왕의 행적 때문에 이 기념비들은 파괴될 뻔 했죠.{nl}하지만 바린웰 국왕께서는 기념비들을 파괴하는 대신, 변형 마법을 걸어 읽지 못하게 만들었습니다.				사제 린타스
QUEST_LV_0400_20161005_000100	{nl}Nous nous préparons à dissiper la magie et à faire les corrections. Les monstres nous empêchent{nl}cependant de faire quoi que ce soit.	{nl}저희는 변형 마법을 풀고 기념비를 수정하기 위해서 여러 준비를 하고 있습니다.{nl}그러나 몬스터의 습격으로 모두 허사가 될 수 있는 상황에 왔습니다.{nl}				사제 린타스
QUEST_LV_0400_20161005_000101	Nous accepterons volontiers toute aide que vous pourrez nous offrir.	도와주시겠다니 염치불구하고 부탁을 드리겠습니다.				사제 린타스
QUEST_LV_0400_20161005_000102	{nl}Tout d'abord, nous devons trouver les documents. Ces documents contiennent des instructions{nl}sur la façon de dissiper la magie de transfiguration, mais ils ont été éparpillés à cause des{nl}attaques de monstres.	{nl}일단, 문서를 찾아야 합니다.{nl}변형 마법을 풀 수 있는 방법이 적힌 문서인데, 몬스터의 습격으로 흩어지고 말았습니다.				사제 린타스
QUEST_LV_0400_20161005_000103	{nl}Nous avons été prudents dans nos mouvements ultérieurs car nous ne voulions pas provoquer{nl}d'autres attaques de monstres.	{nl}문서를 찾으려고 해도 언제 또 몬스터가 습격을 해 올 지 몰라 이렇게 소극적으로 움직이고 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000104	{nl}Essayez d'abord de regarder au Terrain d'Othorove, je vous prie.	{nl}오소로브 공터를 먼저 찾아 봐 주십시오.				사제 린타스
QUEST_LV_0400_20161005_000105	Nous avons besoin de ces documents pour dissiper la magie et corriger l'information de ce{nl}monument.	그 문서가 있어야 변형 마법을 풀고 기념비의 내용을 수정할 수 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000106	Je vois qu'elles ont toutes été éparpillées ainsi. Merci d'avoir rassemblé toutes les pages.	그렇게 모두 낱장으로 흩어져 있었군요.{nl}모두 모아다 주셔서 감사합니다.				사제 린타스
QUEST_LV_0400_20161005_000107	{nl}Maintenant...	{nl}그럼 이제..				사제 린타스
QUEST_LV_0400_20161005_000108	Il nous faudra trouver un orbe afin de dissiper la magie. L'orbe s'épuisera vite, aussi avions-nous{nl}également un orbe de recharge.	변형 마법을 풀 수 있는 보주를 찾아야 합니다. {nl}이 보주는 금방 방전되기 때문에 보주를 충전할 수 있는 활력의 구를 같이 챙겼죠.				사제 린타스
QUEST_LV_0400_20161005_000109	L'orbe absorbera l'énergie de l'orbe de recharge. Par conséquent, vous devriez pouvoir trouver{nl}où est l'orbe si vous portez ceci sur vous.	보주는 활력의 구에서 나오는 마력을 흡수합니다.{nl}그러니 활력의 구를 활용하면 보주들이 있는 곳을 알 수 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000110	L'orbe de recharge émettra de la magie une fois activé. La magie ira vers l'orbe puisqu'il tentera{nl}de l'absorber et il brillera en le faisant.	활력의 구를 사용하시면 구 안에서 마력이 나올 겁니다. {nl}마력은 보주가 있는 곳으로 흘러갈 것이고 보주는 마력을 흡수 할 때 빛 날 것입니다.				사제 린타스
QUEST_LV_0400_20161005_000111	{nl}Tout ce que vous avez à faire, c'est trouver l'orbe.	{nl}빛이 나는 장소에 가 보주를 찾으시면 됩니다.				사제 린타스
QUEST_LV_0400_20161005_000112	De la magie sortira de l'orbe de recharge quand il sera activé. Vous pourrez trouver l'orbe si vous{nl}la suivez.	활력의 구를 사용하면 마력이 흘러나올 겁니다. {nl}그 마력을 따라가시면 보주가 있을 겁니다.				사제 린타스
QUEST_LV_0400_20161005_000113	Oh, merci beaucoup ! Maintenant que nous avons les orbes...	오, 정말 감사합니다.{nl}이제 보주까지 모두 가져오셨으니..				사제 린타스
QUEST_LV_0400_20161005_000114	Nous avons achevé tous les préparatifs requis pour dissiper la magie du monument du roi{nl}Kadumel.	카듀멜 국왕의 기념비에 걸린 변형 마법을 풀 수 있는 준비는 모두 마쳤습니다.				사제 린타스
