QUEST_JOBSTEP_20150317_000036	On comprend les capacités d'un adversaire en l'affrontant épée contre épée. {nl}Prouve-moi que tu es un véritable guerrier, et je te guiderai pour devenir un vrai Barbare. 	검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.				
QUEST_JOBSTEP_20150317_000037	Tu as effectivement les qualités d'un guerrier. {nl}Je vais faire de toi un véritable Barbare. 	전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.				
QUEST_JOBSTEP_20150317_000038	Je comprends que tu veuilles devenir plus fort à la lance. {nl}Accomplis la mission que je te confie, et je t'enseignerai mon art de la lance.	창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.				
QUEST_JOBSTEP_20150317_000039	Rapporte-moi du Cuir de Groll de Vallon de Spineheart, des Fléchettes empoisonnées de Chafperor de la Forêt des inquiétudes déchues, et de la Poudre noire de Jukopus du Village des mineurs, je t'en prie.	가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.				
QUEST_JOBSTEP_20150317_000040	Je comprends ta volonté de devenir plus fort. {nl}Je vois aussi que tu as peut-être ce qu'il faut pour exceller à la lance.	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.				하플라이트 서브 마스터
QUEST_JOBSTEP_20150317_000041	Maître Psychokinésiste	사이코키노 마스터				
QUEST_JOBSTEP_20150317_000042	Si tu veux comprendre le Psychokinésiste, que dirais-tu de travailler comme mon assistant ?{nl}Je te garantis que c'est un métier attrayant.	사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.				
QUEST_JOBSTEP_20150317_000043	Commence par vaincre les Matsum de Vallon de Spineheart et récolte leur alcool de fleur, je t'en prie.{nl}Ils se cassent facilement, alors il est difficile d'en obtenir de convenables.	일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.				
QUEST_JOBSTEP_20150317_000044	Bien. L'alcool de fleur des Matsum est intact.{nl}Tu verras bientôt quelque chose d'intéressant.	좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.				
QUEST_JOBSTEP_20150317_000045	Rends-toi maintenant à Grand-route de Gintara à Vallon de Spineheart.{nl}Vaporise ce remède liquide sur la poupée Matsum expérimentale que j'ai installée et fais-moi part du résultat.	이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.				
QUEST_JOBSTEP_20150317_000046	Les Matsum t'ont attaqué ? {nl}Puisque les Matsum ont accepté les poupées Matsum comme leurs amies, je considère cela comme une réussite. 	주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}				
QUEST_JOBSTEP_20150317_000047	Beau travail. {nl}Tu as bien rempli ton rôle d'assistant, alors je t'enseignerai ce que signifie vraiment être un Psychokinésiste. 	수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.				
QUEST_JOBSTEP_20150317_000048	Mes recherches portent sur les méthodes de transfert de la psychokinésie vers la substance de la matière. {nl}Autrement dit... c'est une méthode de lavage de cerveau par l'usage de remèdes. 	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.				
QUEST_JOBSTEP_20150317_000049	Maître Lieur	링커 마스터				
QUEST_JOBSTEP_20150317_000050	Le tempérament est très important pour les Lieurs. {nl}S'il est facile de fermer son cœur, l'ouvrir requiert un tempérament particulier. {nl}	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}				링커 서브 마스터
QUEST_JOBSTEP_20150317_000051	Je vais te mettre à l'épreuve pour voir si tu possèdes ce tempérament. 	당신에게 그 자질이 있는지 제가 시험해 보겠어요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000052	Bien. Cependant, tu dois préparer quelques matériaux avant de passer l'épreuve.{nl}Rapporte-moi des Épines de Thornball et des Fragment de Velwriggler du Voie de la porte.	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.				
QUEST_JOBSTEP_20150317_000053	Excellent ! {nl}Mais ceci ne sert qu'à te préparer pour l'épreuve. {nl}	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000054	Je vais commencer l'épreuve maintenant. {nl}Derrière le Voie de la porte se trouve une déchirure dans l'espace du monde.{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}				
QUEST_JOBSTEP_20150317_000055	Les gens ordinaires ne peuvent voir la réalité que telle qu'elle est, mais si tu as le tempérament{nl}d'un Lieur, tu devrais pouvoir percevoir un monde caché. {nl}Trouves-y le livre et rapporte-le-moi. 	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000056	Y es-tu déjà allé ? {nl}Rends-toi simplement au Voie de la porte et vérifie. J'ai marqué l'emplacement sur la carte.{nl}	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.				
QUEST_JOBSTEP_20150317_000057	On dirait que tu as trouvé le livre. Avec ceci, tu as réussi mon épreuve. {nl} Néanmoins, lis ce livre pour démontrer ta détermination en tant que Lieur, je t'en prie. 	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000058	Alors tu veux que je t'enseigne les Skills d'un Sapeur... eh bien, l'usage veut que tu payes des frais{nl}pour mes services. {nl}Pas à moi. Je veux plutôt que tu fasses un don au Maître Clerc à Klaipeda. {nl}Disons, environ 5 000 pièces d'argent ? 	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?				새퍼 마스터
QUEST_JOBSTEP_20150317_000059	Attends, il y a encore une chose. {nl}J'ai caché des objets à l'Île de Flude dans les Bois de l'ouest de Siauliai.{nl}Avant d'aller à Klaipeda, retrouve d'abord ces objets et rends-les à leurs propriétaires d'origine à Klaipeda.{nl}{nl} 	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}				
QUEST_JOBSTEP_20150317_000060	Oh, ça. Je l'ai vu quelque part... hmm... ça me semble familier...{nl}Enfin, je l'accepte avec gratitude puisque tu me le donnes.	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!				잡화 상인 미리나
QUEST_JOBSTEP_20150317_000061	Ah, c'est l'outil que j'avais perdu. {nl}Merci. Où était-il ?	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.				장비 상인 던켈
QUEST_JOBSTEP_20150317_000062	As-tu oublié le don ? {nl}C'est 5 000 pièces d'argent.	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.				새퍼 마스터
QUEST_JOBSTEP_20150317_000063	Maître Clerc	클레릭 마스터				
QUEST_JOBSTEP_20150317_000064	Merci, au nom de la déesse.{nl}Je promets que les dons serviront à ceux qui ont été blessés par les monstres. {nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}				클레릭 마스터
QUEST_JOBSTEP_20150317_000065	J'étais autrefois un voleur, mais j'ai pris conscience de certaines choses et j'ai mis fin à ma vie de{nl}criminel. {nl}Mais il me reste une petite affaire en tête... et je veux la régler maintenant. {nl}	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}				새퍼 마스터
QUEST_JOBSTEP_20150317_000066	Quoi qu'il en soit, tu as fait du bon travail. {nl}Coopérons désormais, en nous enseignant et en apprenant l'un de l'autre. 	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.				
QUEST_JOBSTEP_20150317_000067	Je cherche un livre. Quatre livres de Lydia Schaffen. {nl}Si tu m'aides à trouver ces livres, je t'enseignerai mes Skills. 	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000068	Le livre se trouvait autrefois au Village des mineurs, mais il a été perdu lors du raid des{nl}Vubbe. {nl} Essaie de te rendre au Avant-poste Vubbe.	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000069	Voici le livre. Tu auras besoin de ce livre si tu rêves d'être le meilleur Archer. {nl}Je t'en ferai une copie si tu parviens à rassembler toute la collection. 	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.				헌터 마스터
QUEST_JOBSTEP_20150317_000070	Le Maître Tireur de carreaux détient le livre suivant. {nl}Il cherchait du Merog leather récemment. Tu pourrais peut-être négocier avec lui grâce à cela.	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.				
QUEST_JOBSTEP_20150317_000071	As-tu déjà obtenu le Merog leather auprès du Maître Chasseur ?	헌터 마스터에게서 메로그 가죽은 아직인가?				
QUEST_JOBSTEP_20150317_000072	C'est de bonne qualité. Le Maître Chasseur sera satisfait. {nl}Tu peux prendre le livre. {nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000073	Les Merog se trouvent à la Forêt des inquiétudes déchues, et le Maître Tireur de carreaux est à Klaipeda. {nl}Quelqu'un pourrait te devancer, alors dépêche-toi.	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	Le Maître Archer à Klaipeda possède le livre suivant. {nl}Ce n'est pas quelqu'un de méchant, alors il te donnera le livre si tu le demandes gentiment. {nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	Il aide à réparer le mur d'enceinte endommagé. {nl}J'ai entendu dire que les pierres sont livrées depuis le Village des mineurs, alors lui en apporter{nl}peut être une façon de demander. 	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	Est-ce le Maître Chasseur qui t'a dit d'apporter ceci ? {nl}Si tu cherches le livre de Lydia Schaffen, tu aurais simplement pu demander. Mais merci quand{nl}même. 	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	Le dernier livre est chez le Maître Rôdeur à Klaipeda. {nl}Donne-lui cette bourse. {nl}Je pourrais y aller moi-même, mais nous ne sommes pas très à l'aise de nous voir. 	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	Ne demande pas pourquoi. Le travail est le travail, et il est vrai que nous ne voulons pas nous{nl}voir. 	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	Cette bourse... Viens-tu de la part du Maître Chasseur ? {nl}Tiens. Apporte-lui ce livre. 	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	Bien que cette femme se soit montrée humble envers toi, elle est plutôt effrayante quand elle{nl}s'approche de moi. 	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	Ce cuir suffira. {nl}Apporte-le au Maître Tireur de carreaux avant que quelqu'un d'autre ne le fasse. 	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000082	Cette pierre sera utile pour réparer le mur. {nl}Apporte-la vite au Maître Archer. 	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000083	Est-ce toi qui veux apprendre mes Skills ? {nl}Parfait, je cherchais justement quelqu'un pour m'aider à trouver le livre de Lydia Schaffen. {nl}Tu vas m'aider, n'est-ce pas ? 	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?				
QUEST_JOBSTEP_20150317_000084	Il y avait un volume au Village des mineurs, mais il a été perdu lors du raid des Vubbe. {nl} Je suis presque sûr qu'il se trouve maintenant au Avant-poste Vubbe.	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000085	Ho-ho, oui, c'est bien ça. {nl}Ce sera utile aux gens comme toi, qui rêvent de devenir Tireur de carreaux. {nl}Je t'en donnerai une copie si tu rassembles toute la collection. 	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000086	Il en reste trois. {nl}Je pense que tu peux en obtenir un en donnant de l'argent au Maître Chasseur.	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000087	Le problème, c'est que je suis fauché. 	문제는 내가 빈털터리라네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000088	Vous parlez du livre de Lydia Schaffen que je possède ? {nl}Je le céderai pour 5 000 pièces d'argent.	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000089	Tu as bien entendu, paie le prix, je t'en prie. {nl}Environ 5 000 pièces d'argent feront l'affaire. {nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000090	5 000 pièces d'argent... Oui, c'est exact. {nl}Je te donnerai le livre comme promis. 	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000091	Bon... le Maître Archer doit avoir le livre suivant. {nl}Il aide encore à réparer le mur, alors n'apprécierait-il pas que tu lui apportes des pierres ? {nl}Je pourrais les lui apporter moi-même, mais... aïeee... mon dos.	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000092	Le Maître Archer possède le livre suivant. {nl}Ce n'est pas quelqu'un de méchant, alors il te donnera le livre si tu le demandes gentiment. {nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000093	J'ai entendu dire qu'il aide à réparer le mur d'enceinte endommagé. {nl}Des pierres ont été livrées depuis le Village des mineurs, et il sera touché si tu lui en apportes{nl}une. 	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000094	Est-ce le Maître Chasseur qui t'a dit d'apporter ceci ? {nl}Si tu es venu pour le livre de Lydia Schaffen, tu aurais simplement pu demander. Mais merci{nl}quand même. 	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000095	Maintenant, le dernier livre. {nl}Donne cette bourse au Maître Rôdeur et récupère le livre. 	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.				쿼렐슈터 마스터
