QUEST_LV_0200_20150317_000063	Je voudrais aider à purifier la forêt d'épines, mais je ne suis pas assez fort. Pourriez-vous éliminer les Goules d'arbre qui importunent les soldats ?	가시숲을 정화해 주는 병사들을 돕고 싶은데 제겐 그럴 힘이 없어 안타까워요.{nl}트리굴이라도 처치해 주실 수 있을까요?				
QUEST_LV_0200_20150317_000064	Ce serait bien que plus de gens puissent aller et venir par cette route comme avant. Je trouve les{nl}gens très intéressants.	예전처럼 이 길을 오가는 사람들이 많아졌으면 좋겠어요.{nl}사람들은 정말 재밌거든요.				떠나가는 부엉이 조각상
QUEST_LV_0200_20150317_000065	Merci. J'espère ne pas vous causer d'ennuis inutiles à cause de mes ambitions.	고마워요. 괜히 제 바램 때문에 고생하시네요.				떠나가는 부엉이 조각상
QUEST_LV_0200_20150317_000066	Bien. Nous n'avons reçu aucune nouvelle de nos forces sur Grand-route de Niurus. Je vous{nl}demande de les retrouver.	좋소. 니우러스 가도에서 우리 부대원들의 소식이 끊겼소.{nl}그들의 수색을 부탁하오.				지휘관 오루크
QUEST_LV_0200_20150317_000067	Si vous ne les trouvez pas, revenez nous voir.	만약 찾아봐도 그들이 없다면, 일단은 그냥 돌아오시오.				지휘관 오루크
QUEST_LV_0200_20150317_000068	Soldat Kallus	병사 칼루스				
QUEST_LV_0200_20150317_000069	Il reste encore quelques-uns de nos camarades plus loin. Aidez-nous, je vous prie.	아직 안쪽에 동료들이 많습니다.{nl}지원을 부탁드립니다.				병사 칼루스
QUEST_LV_0200_20150317_000070	Soldat Dainus	병사 다이뉴스				
QUEST_LV_0200_20150317_000071	Ironbaum nous a attaqués à la Terres aquatiques de Drieza. Il reste des soldats qui n'ont pas{nl}encore pu s'échapper.{nl}	드리에자 습지에서 아이언바움이 공격해왔습니다.{nl}아직 도망치지 못한 대원들도 있다고요.{nl}				병사 다이뉴스
QUEST_LV_0200_20150317_000072	J'ai honte de m'être enfui tout seul.{nl}	혼자 도망쳐 나온 게 정말 부끄럽습니다.{nl}				병사 다이뉴스
QUEST_LV_0200_20150317_000073	Sculpture de Chouette Apaisée	정착한 부엉이 조각상				
QUEST_LV_0200_20150317_000074	J'ai quelque chose à vous demander. Je m'inquiète pour les soldats blessés par les Ravinelarva.	부탁드리고 싶은 게 있어요.{nl}병사들이 러바인러바때문에 고생하는 게 너무 안타까워요.				정착한 부엉이 조각상
QUEST_LV_0200_20150317_000075	Merci. Désormais, nos soldats pourront-ils travailler tranquillement ?	감사해요.{nl}이제 병사들이 편하게 작업할 수 있겠죠?				정착한 부엉이 조각상
QUEST_LV_0200_20150317_000076	Je vous suis reconnaissant de votre aide. Un jour, je vous rendrai ce service quand je{nl}rencontrerai votre forme d'âme.	따뜻한 도움 정말 감사드려요.{nl}나중에 영혼이 되어 만나게 되면 그 땐 정말 잘해드릴게요.				정착한 부엉이 조각상
QUEST_LV_0200_20150317_000077	Êtes-vous le fameux Révélateur ?{nl}Bien, je suis perplexe. J'ai besoin de votre aide.	자넨 그 유명한 계시자 아닌가.{nl}이거 참 난처했는데 잘 됐군. 자네의 도움이 필요해.				
QUEST_LV_0200_20150317_000078	Ah, j'ai reçu l'ordre. Retournez voir le commandant Julian.	아, 이제야 명령서가 왔군요.{nl}지휘관 줄리안님께 돌아가 보십시오. 				병사 폴터
QUEST_LV_0200_20150317_000079	Je rassemble des informations sur Ironbaum. Pour atteindre le Portail du Grand Roi, nous{nl}devons d'abord vaincre ce monstre.	난 아이언바움에 대한 정보를 모으고 있겠네.{nl}대왕의 관문으로 가는 길을 뚫으려면 이 놈을 퇴치하는 게 우선순위지.				지휘관 줄리안
QUEST_LV_0200_20150317_000080	Merci. Revenez après avoir porté cet ordre à Poulter, à la Colline de Zaizda.	그래 말해주니 정말 고맙군.{nl}자이즈다 언덕에 있는 폴터에게 이 명령서를 가져다주고 다시 돌아오게.				지휘관 줄리안
QUEST_LV_0200_20150317_000081	Rendez-moi le bon vieux temps. Quand il n'y avait pas d'épines.	예전이 정말 그리워요.{nl}가시나무같은 건 없었거든요.				떠나가는 부엉이 조각상
QUEST_LV_0200_20150317_000082	Si le chemin vers le Portail du Grand Roi est sûr, je pourrai voir plus de monde.{nl}	대왕의 관문까지 가는 길이 안전해지만 사람들도 많이 구경할 수 있겠지요.{nl}				떠나가는 부엉이 조각상
QUEST_LV_0200_20150317_000083	Durant tout ce temps, j'ai tout vu. À présent, je ne veux plus voir que de la joie.	너무 오랫동안 많은 것을 보아왔어요.{nl}이젠 즐거운 것만 보고 싶네요.				정착한 부엉이 조각상
QUEST_LV_0200_20150317_000084	Pourquoi les âmes humaines contiennent-elles tant de choses ?	인간의 영혼은 왜 그리 많은 것을 품고 있을까요?				정착한 부엉이 조각상
QUEST_LV_0200_20150317_000085	Si nous croisons des monstres, nous n'aurons d'autre choix que de combattre.	이러다 몬스터라도 잔뜩 나타나면 답이 없을 겁니다.				병사 도미니크
QUEST_LV_0200_20150317_000086	Nous travaillons à atteindre le Portail du Grand Roi. Avez-vous entendu les nouvelles au sujet{nl}d'Ironbaum ?	저흰 대왕의 관문까지 길을 뚫는 작업을 하고 있습니다.{nl}아이언바움은 어떻게 됐는지 혹시 들은 것 있으신가요?				병사 샘슨
QUEST_LV_0200_20150317_000087	Pour être chef de groupe, il vous faut des principes inébranlables.	한 무리에서 지도자가 되려면 흔들리지 않는 원칙을 가져야 하지.				지휘관 오루크
QUEST_LV_0200_20150317_000088	Il est vrai que tenter d'atteindre le Portail du Grand Roi est téméraire. Cependant, nous ne{nl}pouvons pas désobéir à l'ordre.	대왕의 관문까지 길을 뚫는 게 무모한 건 사실이지.{nl}그렇다고 해서 명령에 불복할 순 없어.				지휘관 줄리안
QUEST_LV_0200_20150317_000089	Cela peut sembler mauvais au premier abord, mais les deux commandants s'entendent{nl}étonnamment bien.	사이는 나빠 보이지만, 두 지휘관님은 의외로 호흡이 잘 맞아요. 				병사 폴터
QUEST_LV_0200_20150317_000090	Je me sens si seul, personne n'est ici. Cela fait longtemps que je n'ai pas vu de nouveaux visages.	아무도 없으니 너무 외로워요.{nl}사람은 정말 오랜만이네요.				걱정하는 부엉이 조각상
QUEST_LV_0200_20150317_000091	Que voulez-vous faire ici, dans cette forêt déserte ? Impossible, la voie est-elle libre ?	아무도 없는 숲에 무슨 일이세요?{nl}설마, 다시 길이 뚫렸나요?				걱정하는 부엉이 조각상
QUEST_LV_0200_20150317_000092	Merci. Les soldats et mes camarades pourront désormais dormir tranquilles.	감사해요.{nl}병사들도, 제 동료들도 편히 잠들 수 있을 거에요.				걱정하는 부엉이 조각상
QUEST_LV_0200_20150317_000093	Je ne sens plus mes bras ni mes jambes. Je me sens si étrange alors qu'il ne fait pas froid.	팔과 다리에 감각이 없어.{nl}추운 것도 아닌데 기분이 이상해.				병사 알란
QUEST_LV_0200_20150317_000094	Nous devons vaincre Gaigalas. Sinon, je ne pourrai pas dormir en paix.	가이갈라스를 반드시 무찔러야 한다.{nl}그렇지 않으면 너무 화가 나서 잘 수도 없을 거야.				지휘관 월리스
QUEST_LV_0200_20150317_000095	Nous lancerons bientôt la chasse aux Gaigalas. Je suis tout excité.	곧 가이갈라스 사냥을 시작할거야.{nl}흥분되는군.				병사 와이즈
QUEST_LV_0200_20150317_000096	Cette rancune est si triste. Il est triste que nous soyons impuissants à l'arrêter aussi.	원한이란 건 너무 슬퍼요.{nl}보고만 있어야 하는 것도 너무 슬퍼요.				오래된 부엉이 조각상
QUEST_LV_0200_20150317_000097	Les pertes continueront tant que personne n'arrêtera les démons.	사악한 존재들이 날뛰는 한 희생은 계속되겠지요.				오래된 부엉이 조각상
QUEST_LV_0200_20150317_000098	Frey, Membre de l'Unité d'Enquête Conjointe	합동조사단 프레이				
QUEST_LV_0200_20150317_000099	Je suis Frey. À entendre l'histoire, la situation semble mauvaise. Si les informations que Scott et{nl}vous avez recueillies sont exactes.	난 프레이라고 해.{nl}이야길 들어보니 어째.. 상황이 좀 안 좋은가 보네?{nl}스캇과 네가 조사한 내용이 그렇다면야..				합동조사단 프레이
QUEST_LV_0200_20150317_000100	{nl}Alors je vais devoir faire quelque chose. Vainquez d'abord quelques Vubbe rouge, je vous prie.{nl}Ils m'importunent ces derniers temps.	{nl}나도 그럼 이쪽에서 뭐라도 해야겠지.{nl}우선은 붉은 부베 약탈자를 좀 처리해 줘. 거슬리기 짝이 없거든.				합동조사단 프레이
QUEST_LV_0200_20150317_000101	Je vous en prie... Je me sens mal rien qu'en regardant la couleur rouge.	그럼 부탁할게!{nl}저 붉은색만 봐도 이젠 정말 진절머리가 나.				합동조사단 프레이
QUEST_LV_0200_20150317_000102	Oh, les avez-vous vraiment vaincus pour moi ? Merci !	어머, 진짜 날 위해 힘써준 거야?{nl}고맙기도 해라!				합동조사단 프레이
QUEST_LV_0200_20150317_000103	J'ai obtenu quelque chose après avoir parlé à Scott. Quelque chose comme un morceau mouvant{nl}de sculpture d'arbre Bûcheron. Cela a-t-il un rapport avec l'écorce d'arbre que les Vubbe ont{nl}obtenue ?	스캇이 전해 준 이야길 듣고 생각 난 건데 말야.{nl}우드맨이라고 살아 움직이는 나뭇조각 같은 게 있거든.{nl}아무래도 부베가 가지고 있었다는 나무껍질이랑 관련이 있는 걸까?				합동조사단 프레이
QUEST_LV_0200_20150317_000104	Au fait, toujours aucune nouvelle de Scott au sujet d'un second rapport. Que lui est-il arrivé ?{nl}Hmm...	그나저나 스캇이 2차 보고서를 보내 준다고 했는데 아직도 소식이 없네.{nl}우리 귀여운 스캇에게 무슨 일이라도 생긴 걸까? 흐음..				합동조사단 프레이
QUEST_LV_0200_20150317_000105	Ouah, formidable ! Je vous en dois une. Merci !	와아, 대단한걸?{nl}이걸로 내가 빚을 졌네. 고마워!				합동조사단 프레이
QUEST_LV_0200_20150317_000106	N'est-ce pas ? Alors je vais vous le demander. Des Woodsman apparaissent sur le Site du brame{nl}du cerf ainsi que sur le côté gauche du chemin.	역시 그렇지? 그럼 네게 부탁할게.{nl}우드맨은 왼쪽 길을 따라가면 나오는 사슴발굽 공터 쪽에서 나타나고 있어.				합동조사단 프레이
QUEST_LV_0200_20150317_000107	Je vais apporter à mon supérieur ce résultat combiné des informations que Scott m'a données et{nl}de ce fragment. Au fait, toujours aucune nouvelle de Scott. Même l'heure promise par Scott est{nl}passée depuis longtemps. Se contenter du ouï-dire ne suffit pas à l'autre enquêteur ?{nl}	이 파편이랑 스캇의 자료를 조합한 결과를 선배에게 전해야겠어.{nl}그런데 우리 스캇이 문서로 된 보고서를 준다고 한 지가 훠얼씬 지났는데 아직도 소식이 없네?{nl}전해 들은 이야기만으로는 다른 조사단원에게 신빙성이 떨어지지 않겠어?{nl}				합동조사단 프레이
QUEST_LV_0200_20150317_000108	Pourriez-vous récupérer le rapport de Scott ? N'oubliez pas de le gronder pour avoir séché le{nl}travail !	네가 스캇에게 보고서 좀 받아와 줄 수 있을까?{nl}농땡이 중이면 흠씬 혼내 주는 거 잊지 말고!				합동조사단 프레이
QUEST_LV_0200_20150317_000109	Occupez-vous du rapport de Scott. D'accord ? Parfois, il est stupide, mais il est mignon aussi.	우리 스캇의 보고서를 부탁해. 알았지?{nl}가끔 맹한 구석이 있어서 답답하지만 그게 또 귀엽거든.				합동조사단 프레이
QUEST_LV_0200_20150317_000110	Je n'ose plus me montrer. Ces temps-ci, je cherche partout quelque chose.. Merci beaucoup. Si{nl}vous n'êtes pas.. Ah, je ne veux pas y penser.{nl}	면목이 없네. 요즘 이것저것 조사한다고 여기저기 들쑤시고 다녔더니..{nl}정말 고마워.  네가 아니었으면 아마 지금쯤.. {nl}아휴, 생각하기도 싫군.{nl}				합동조사단 스캇
QUEST_LV_0200_20150317_000111	Oups, pas le temps pour cela. Je suis désolé, donnez-le plutôt à Frey. Je ne sais pas par où{nl}commencer pour nettoyer la pagaille des Vubbe..	아차, 이럴 때가 아니지.{nl}미안한데 이 연구 자료 좀 프레이한테 대신 전해 줘.{nl}부베들이 난리 쳐 놓은 것들을 다 정리해야 하는데 어디서부터 시작해야 할지..				합동조사단 스캇
QUEST_LV_0200_20150317_000112	Ah, c'est le rapport ! Bien, et que faisait Scott ?{nl}	아, 보고서구나! {nl}그래. 스캇은 뭐 하고 있었대?{nl}				합동조사단 프레이
QUEST_LV_0200_20150317_000113	Vraiment ? Il n'a pas su gérer un seul Vubbe et s'est mis en danger. Quelle honte..Je le gronderai{nl}plus tard !	그래? 부베 하나 제대로 처리하지도 못하고 쩔쩔매고 있었단 말이지?{nl}이거 참 부끄럽게.. 나중에 내가 한마디 해야겠어!				합동조사단 프레이
QUEST_LV_0200_20150317_000114	Tout est en désordre. Je ne peux pas me concentrer avec les Vubbe. Il doit rire, s'il voit cela ?	전부 다 엉망이야 엉망. {nl}저놈의 부베들 때문에 집중할 수가 없어.{nl}이 꼴을 프레이가 본다면 분명히 비웃겠지?				합동조사단 스캇
QUEST_LV_0200_20150317_000115	Frey, Membre de l'Unité d'Enquête Conjointe	합동조사단프레이				
QUEST_LV_0200_20150317_000116	La recherche de la vérité sur ces événements est toujours en cours. Prenez. C'est un parchemin{nl}de collecte d'âmes.{nl}	사건의 실체를 파악하려면 아직 멀었어. 아직도 할 일이 쌓여있다고.{nl}자. 이거 받아. 영혼수집 스크롤이야.{nl}				합동조사단프레이
QUEST_LV_0200_20150317_000117	Une fois que vous aurez vaincu le Vubbe rouge avec ce parchemin, l'âme du Vubbe devrait{nl}sortir, non ? Je vous la ferai récolter. Alors les données seront presque complètes.	붉은 부베 궁수에 이 스크롤을 사용한 뒤 처치하면 정신체만 쏙 빠져나오거든?{nl}그걸 모아서 갖다 줘. 그러면 얼추 자료들이 정리될 것 같아.				합동조사단프레이
QUEST_LV_0200_20150317_000118	N'oubliez pas l'ordre. Vous devez vaincre les Vubbe rouge après avoir utilisé sur eux le{nl}parchemin de collecte d'âmes. Entendu ?	순서 까먹지 마.{nl}붉은 부베 궁수에게 영혼수집 스크롤 먼저 사용한 뒤에 처치하는 거야. 알겠지?				합동조사단 프레이
QUEST_LV_0200_20150317_000119	À propos de l'écorce d'arbre que le Vubbe a obtenue. Je crois pouvoir la combiner en utilisant{nl}quelque chose comme un esprit.. Enfin, transmettez cette nouvelle à Ukirt.	부베들이 지녔다던 나무껍질 말이야.{nl}뭔가 영적인 것으로 결합할 수 있는 거 같아..{nl}음, 이 이야기를 유커트에게 전해 줘.				합동조사단 프레이
QUEST_LV_0200_20150317_000120	Ukirt, Membre de l'Unité d'Enquête Conjointe	합동조사단 유커트				
