QUEST_LV_0100_20150317_000015	C'était paisible il n'y a pas si longtemps, mais maintenant ils viennent en groupes. Que se{nl}passe-t-il exactement ?	얼마 전까진 잠잠했는데 갑자기 대규모로 몰려들고 있습니다.{nl}대체 무슨 일일까요?				병사 블락
QUEST_LV_0100_20150317_000016	Malgré tout, j'étais mal à l'aise... Qui aurait cru qu'ils attaqueraient d'une manière aussi absurde ?	안 그래도 불안 불안했는데..{nl}저렇게 말도 안 되는 게 덮칠 줄은 누가 알았겠습니까?				병사 블락
QUEST_LV_0100_20150317_000017	Les rations sont dans le Premier entrepôt d'approvisionnement, auquel vous pouvez accéder par{nl}la route du côté supérieur. Rapportez tous les restes que vous trouverez, je vous prie... 	식량은 위쪽 길을 따라가면 나오는 제1 보급창고에 있습니다.{nl}어떻게 남은 것만이라도 좀.. 아이고 세상에..				병사 블락
QUEST_LV_0100_20150317_000018	J'ai consigné qui est Sparnas. Cela sera peut-être utile à l'avenir. Même si je n'en ai pas l'air en ce{nl}moment, j'étais biologiste il y a quatre ans.	혹시나 도움이 될까 싶어서 스파르나스가 뭐 하는 놈인지 기록해놨습니다.{nl}제가 이래 봬도 4년 전엔 생물학도였거든요.{nl}				병사 블락
QUEST_LV_0100_20150317_000019	Transmettez ce rapport à Luders, je vous prie. Il est probablement au Camp de ravitaillement{nl}central.	이 보고서를 류다스님께 전달해 주십시오. {nl}아마 지금쯤이면 중앙 보급 기지에 계실 겁니다.				병사 블락
QUEST_LV_0100_20150317_000020	Officier Luders	장교 류다스				
QUEST_LV_0100_20150317_000021	Ah, vous devez être ce qu'on appelle le Révélateur. Ravi de vous rencontrer. Est-ce le rapport de{nl}Blak ?{nl}	아아, 자네가 소문의 그 계시자로군. 반갑네.{nl}이건 블락의 보고서인가?{nl}				장교 류다스
QUEST_LV_0100_20150317_000022	Hmm... Vraiment ? Il semble qu'ils aient simplement détruit les fournitures et se soient enfuis.{nl}Mais même si les Chupacabras avaient des ailes, ils ne pourraient assurément pas faire une{nl}chose pareille.{nl}	흠.. 그렇군. {nl}보급품만 집요하게 파괴하고 도망간다니 츄파카브라에게 날개가 달렸어도 이보단 덜할 거야.{nl}				장교 류다스
QUEST_LV_0100_20150317_000023	Cela ne suffit pas. Je suis désolé, mais apportez-nous le rapport de Moody depuis le Chemin{nl}sinueux d'Amzina.	이걸론 좀 부족하군.{nl}미안하네만, 자네가 암지나 굽잇길에 있는 무디의 보고서도 받아다 주게.				장교 류다스
QUEST_LV_0100_20150317_000024	Je me sens mieux depuis que Luders est là.	류다스님께서 와 주셔서 그나마 마음이 놓입니다.				병사 블락
QUEST_LV_0100_20150317_000025	Soldat York	병사 요크				
QUEST_LV_0100_20150317_000026	Les Siaulambs traversent la route. Je suis moi-même en panique et je ne sais que faire. Je suis sûr{nl}que Luders ne permettra pas que cela arrive... Que devons-nous faire ?	샤울렘들이 도를 넘어서고 있습니다.{nl}저도 패닉상태라 도저히 뭘 어떻게 해야 할지 모르겠습니다.{nl}류다스님께선 절대 그냥 넘어가지 않으실 텐데.. 어쩌죠?				병사 요크
QUEST_LV_0100_20150317_000027	Pensez-vous que le problème sera réglé rien qu'en vainquant Sparnas ?	스파르나스만 잡는다고 해결될 문제일까요?				병사 요크
QUEST_LV_0100_20150317_000028	Grâce à votre aide, je crois que je peux tenir bon. Mais... ce genre de chose ne se reproduira-t-il{nl}pas ? Que devrais-je faire alors... ?	도와주신 덕분에 어떻게든 추스를 수 있겠네요.{nl}하지만.. 이런 일은 또 생기겠죠? 그럴 땐 어떻게 해야 할지..				병사 요크
QUEST_LV_0100_20150317_000029	Sparnas ? Nous n'avons pas de réponse claire à ce sujet. Il est simplement apparu du ciel sans le{nl}moindre signe et a détruit toutes les fournitures que nous avions. Puis il a vite disparu. Rien qu'à{nl}entendre ses cris nous avions mal à la tête.	스파르나스요? 그건 진짜 답이 없어요.{nl}징조도 없이 갑자기 하늘에서 나타나선 보급품을 다 부숴버리고 나선 금새 사라져버리죠.{nl}울음소리만 들어도 머리가 아파요.				병사 요크
QUEST_LV_0100_20150317_000030	L'endroit dont je viens de parler est le Deuxième entrepôt d'approvisionnement. Il est{nl}déprimant de penser que ce genre de choses se répétera à l'avenir.	말씀드린 지점은 제2 보급창고입니다. {nl}앞으로도 계속 이런 일이 되풀이 될걸 생각하니 정말 갑갑하네요.				병사 요크
QUEST_LV_0100_20150317_000031	Prenez-le. J'ai fabriqué un appât à partir de vieux grains des fournitures. Je l'attirerai depuis{nl}là-haut, alors restez ici. Sparnas apparaîtra assurément à l'un de ces deux endroits. Ne le laissez{nl}pas s'échapper. Détruisez-le à coup sûr.{nl}	받게. 보급품에서 오래된 곡식을 전부 골라내 미끼를 만들었네.{nl}나는 위쪽에서 녀석을 유인해 볼 테니 자넨 여기 벌목지를 맡아 주게.{nl}둘 중 어느 한 곳이던 스파르나스는 반드시 나타날 거야. 놓치지 말고 반드시 처치하세.{nl}				장교 류다스
QUEST_LV_0100_20150317_000032	Nous n'aurons peut-être pas de seconde chance si nous ne le vainquons pas cette fois. Ils n'ont{nl}pas l'air idiots.	이번이 아니면 다신 잡을 수 없을지도 모르네.{nl}저들도 멍청이는 아닐 테니.				장교 류다스
QUEST_LV_0100_20150317_000033	J'ai entendu des bruits de combat alors je suis venu en hâte. L'avez-vous vaincu ?{nl}Je n'ai repéré que les Siaulambs à mon poste.{nl}Merci. Vous avez accompli un acte méritoire.	싸우는 소리가 나서 급히 달려왔네만.. 확실히 처치한 건가?{nl}내 쪽은 샤울렘들만 우글거리더군.{nl}수고했네. 이 모든 공은 자네 덕으로 돌리지. 				
QUEST_LV_0100_20150317_000034	Générale Adjointe Paulina	부관 폴리나				
QUEST_LV_0100_20150317_000035	Nous devrions récupérer les fournitures volées. Nous ne pouvons pas nous dire soldats du{nl}royaume si nous ne faisons rien.{nl}	약탈당한 물건은 되찾아와야죠. {nl}그냥 당하고만 있어선 왕국의 군인이라 할 수 없을 겁니다.{nl}				부관 폴리나
QUEST_LV_0100_20150317_000036	Les fournitures volées ont été emportées par les Siaulambs dans chaque Entrepôt{nl}d'approvisionnement, récupérez les fournitures et apportez-les à Volda.	빼앗긴 보급품은 각 보급창고에 있는 샤울렘들이 가지고 있다고 합니다.{nl}그 보급품을 되찾아 볼다에게 가져다주십시오.				부관 폴리나
QUEST_LV_0100_20150317_000037	J'en ai vraiment assez de devoir endurer cela en permanence. Les renforts devraient arriver{nl}bientôt. Mais que peut-on attendre d'un royaume aussi incompétent ?	당하고만 사는 것도 지겹고 분합니다.{nl}빨리 원조가 와야 할 텐데 왕국의 무능함에 뭘 기댈 수 있겠습니까.				부관 폴리나
QUEST_LV_0100_20150317_000038	Général Adjoint Volda	부관 볼다				
QUEST_LV_0100_20150317_000039	Merci beaucoup, mais vous devez être en retard pour d'autres affaires. D'ailleurs nous ne{nl}pouvons pas rester assis ici à attendre. Nous comptons continuer d'attaquer.	다른 일로도 바쁘실 텐데 정말 감사합니다.{nl}당하고만 살 순 없죠. 계속해서 공격을 감행할 생각입니다.				부관 볼다
QUEST_LV_0100_20150317_000040	Gardien Secret	비밀의 수호자				
QUEST_LV_0100_20150317_000041	La déesse l'avait déjà prévu. Rien ne peut échapper à sa vision.	여신께서 이미 예견하신 것이다.{nl}모든 존재는 예지에서 벗어날 수 없다.				비밀의 수호자
QUEST_LV_0100_20150317_000042	Officier de Liaison Niels	연락관 닐스				
QUEST_LV_0100_20150317_000043	Bonjour. Avez-vous vu un vieil homme qui s'est égaré ? Il s'appelle Jonas.{nl}	안녕하십니까.{nl}혹시 길을 잃은 듯한 어르신을 본 적이 있습니까?{nl}성함은 요나스님이고요.{nl}				연락관 닐스
QUEST_LV_0100_20150317_000044	Vous ne l'avez pas vu ? Voyons, dans quelle direction ce vieil homme frêle a-t-il bien pu s'égarer{nl}?	보지 못하셨다고요.{nl}정신도 오락가락하신 분이 어딜 가신걸까.				연락관 닐스
QUEST_LV_0100_20150317_000045	Jonas est un descendant de la famille qui protège ce Mausolée royal. C'est une personne très{nl}importante pour notre équipe de laboratoire, prenez donc bien soin de lui.	요나스님은 이 왕릉을 대대로 모시던 가문의 후손이십니다.{nl}저희 연구진에게 있어 중요한 분이니 꼭 부탁하겠습니다.				연락관 닐스
QUEST_LV_0100_20150317_000046	Archiviste Jonas	기록관 요나스				
QUEST_LV_0100_20150317_000047	Notre famille vous attend depuis longtemps. Il est temps de vous remettre ce que nous{nl}protégeons depuis fort longtemps.	우리 가문은 자네를 아주 오랫동안 기다려 왔어.{nl}이제 우리 가문이 지켜온 것을 내어 줄 때가 온 게지.				기록관 요나스
QUEST_LV_0100_20150317_000048	Il est bon d'apprendre que Jonas a repris connaissance. C'est vous qui avez lancé le signal{nl}lumineux, n'est-ce pas ?{nl}	요나스님께서 정신을 차리셨다니 정말 다행입니다. {nl}봉화를 올린 분은 당신이지요? {nl}				연락관 닐스
QUEST_LV_0100_20150317_000049	Ahylas est venu rencontrer celui qui a allumé le signal. Rejoignez-le en bas.	봉화를 보고 아힐라스님이 오셨습니다.{nl}아래쪽으로 가셔서 만나 보시지요.				연락관 닐스
QUEST_LV_0100_20150317_000050	Nous n'avons plus de nouvelles de Kepeck depuis longtemps, pas depuis que nous lui avons{nl}envoyé des fournitures. Nous n'avons pas assez de gens pour former une équipe de recherche,{nl}aidez-nous donc à le retrouver.	케펙님께 지원품을 보냈는데 소식이 끊긴 지 오래입니다.{nl}수색 인력이 부족하니 부디 힘을 빌렸으면 합니다.				연락관 닐스
QUEST_LV_0100_20150317_000051	Historien Viode	사학자 비어드				
QUEST_LV_0100_20150317_000052	Soyez toujours prêt aux attaques de monstres. Surtout dans des endroits comme celui-ci.	언제나 몬스터의 습격에 대비하는 것이 좋네.{nl}특히나 이런 야외에선 말이지.				사학자 비어드
QUEST_LV_0100_20150317_000053	Mercenaire Mirta	용병 미르타				
QUEST_LV_0100_20150317_000054	}Ne vous avais-je pas déjà prévenu ?{nl}Faites attention la prochaine fois.	제가 경고했잖습니까?{nl}다음부턴 조심하십시오.				
QUEST_LV_0100_20150317_000055	Historien Kepeck	사학자 케펙				
QUEST_LV_0100_20150317_000056	Niels a dû vous envoyer. Eh bien, puisque vous êtes pressé, consignez-le vous-même et{nl}rapportez-le à Niels.	보나마나 닐스가 보냈겠지.{nl}뭐, 급하다면 직접 기록해다가 닐스에게 갖다 주던가.				사학자 케펙
QUEST_LV_0100_20150317_000057	Si vous allez tout droit, prenez la route à votre droite et traversez le pont, vous verrez les{nl}artéfacts du Grand Roi Zachariel. Consignez-les et rapportez cela à Niels. Il comprendra.	오른쪽 길을 따라 다리를 건너가면 자카리엘 대왕의 유물이 있어.{nl}그걸 기록해서 닐스에게 갖다 주면 닐스도 납득하겠지.				사학자 케펙
QUEST_LV_0100_20150317_000058	Ce sont donc les notes de Kepeck... Mercenaire Mirta les cherchait. Vous avez contribué à{nl}confirmer la sécurité de deux personnes. Merci de vos efforts.	이건 케펙님의 보고서.. 용병 미르타님도 찾으셨다고요. {nl}두 분의 안전만 확인된다면야. 수고하셨습니다.				연락관 닐스
QUEST_LV_0100_20150317_000059	Ahylas Jonas	아힐라스 요나스				
QUEST_LV_0100_20150317_000060	Prenez maintenant la pierre de descellement et rendez-vous au Canyon du pilier brisé. {nl}Le Disciple de Gustas vous y apprendra à lever le sceau.	이제 그 봉인 해제석을 가지고 부러진 기둥 협곡으로 가십시오.{nl}구스타스의 제자가 그 곳의 봉인을 푸는 방법을 차례대로 알려 줄 것입니다.				
QUEST_LV_0100_20150317_000061	N'avez-vous pas encore été guidé ?{nl}Apportez-le au Disciple de Gustas au Canyon du pilier brisé.{nl}Il est fait pour ne laisser entrer que l'élu.	아직 안내 받지 못하셨나요?{nl}부러진 기둥 협곡에 있는 구스타스의 제자 입니다.{nl}오직 선택받은 이를 들여보내기 위해 만든 것이니까요.				
QUEST_LV_0100_20150317_000062	Disciple de Gustas	구스타스의 제자				
QUEST_LV_0100_20150317_000063	Avez-vous libéré le sceau de la Falaise de Pagasa ? Vous devez commencer par ce sceau.	파가사 절벽의 봉인을 푸셨습니까?{nl}이제부터가 시작입니다.				구스타스의 제자
QUEST_LV_0100_20150317_000064	Des mots gravés dans la roche	바위에 새겨진 문구				
QUEST_LV_0100_20150317_000065	Ne touchez pas et ne poussez pas le rocher.	건드리거나 밀지 마시오.				바위에 새겨진 문구
QUEST_LV_0100_20150317_000066	Je vous attendais. Le sceau suivant se trouve sur le chemin du Sanctuaire effondré.	기다리고 있었습니다.{nl}다음 봉인은 무너진 성소로 가는 길에 있어요.				구스타스의 제자
QUEST_LV_0100_20150317_000067	Vous ne savez pas avec quelle impatience nous avons attendu ce moment. Nous voulions{nl}vraiment vous rencontrer.	저희가 이 순간을 얼마나 기다려 왔는지 모르실 겁니다.{nl}정말 뵙고싶었어요.				구스타스의 제자
QUEST_LV_0100_20150317_000068	Gustas Jonas	구스타스 요나스				
QUEST_LV_0100_20150317_000069	C'est vous. Vous êtes bien plus vaillant que je ne l'imaginais.	자네로군. {nl}상상했던 것보다 아주 늠름하군 그래.				구스타스 요나스
QUEST_LV_0100_20150317_000070	Soldat Alan	병사 알란				
QUEST_LV_0100_20150317_000071	Êtes-vous la nouvelle recrue ? J'ai reçu un ordre de patrouille, mais je suppose que vous pouvez{nl}y aller à ma place.	신병이지? 신병이구나.{nl}나에게 정찰 임무가 내려왔는데 네가 대신 가야겠다.				병사 알란
QUEST_LV_0100_20150317_000072	Vous êtes bon pour un débutant. J'ai le souvenir que quelque chose d'horrible s'y est produit un{nl}jour, je ne veux donc pas y aller.	신병인데 꽤 하는구나.{nl}뭔가 끔찍한 기억이 떠올라서 거긴 가고싶지 않아.				병사 알란
QUEST_LV_0100_20150317_000073	Je me souviens de quelque chose...	뭔가 기억이 날 것도 같은데..				병사 알란
QUEST_LV_0100_20150317_000074	}Vous savez que nous sommes dépêchés ici pour vaincre Gaigalas, n'est-ce pas ?{nl}Bleu. Pouvez-vous apporter ce rapport à Commandant Wallace ?	우린 이 숲에 나타난 가이갈라스를 처치하기 위해 파견된 부대라는건 알지?{nl}신병. 이 보고서를 지휘관 월리스님께 가져다주겠어?				
QUEST_LV_0100_20150317_000075	Commandant Wallace	지휘관 월리스				
QUEST_LV_0100_20150317_000076	Pourquoi apportez-vous ce rapport sans qu'Alan vienne ? Êtes-vous une nouvelle recrue ou{nl}quoi ?	알란은 안오고 왜 자네가 정찰 보고서를 들고 오는 건가?{nl}신병인가?				지휘관 월리스
QUEST_LV_0100_20150317_000077	Je pourrai rentrer chez moi une fois Gaigalas vaincu. Enfin, j'aimerais rentrer au plus vite.	가이갈라스를 잡아야 집에 돌아갈텐데.{nl}아, 그냥 빨리 집에 가고 싶다.				병사 알란
QUEST_LV_0100_20150317_000078	Commandant Wallace est à Croisement de l'empreinte d'oiseau.	월리스님은 새발자국 삼거리에 계셔.				병사 알란
QUEST_LV_0100_20150317_000079	Peu m'importe votre valeur. Vous êtes nouveau ici. C'est un ordre. Rapportez-moi de la sève des{nl}Pillards Kepa.	누가 뭐라 해도 자넨 신병이야.{nl}명령이다. 케파레이더의 즙을 가져오게.				지휘관 월리스
QUEST_LV_0100_20150317_000080	Les soldats d'aujourd'hui manquent de cran. J'espère que vous aurez une bonne influence sur{nl}eux.	요즘 녀석들은 배짱이 없어. {nl}자네같은 신병이 좋은 기폭제가 되었으면 좋겠군.				지휘관 월리스
QUEST_LV_0100_20150317_000081	Il est clair que nous gagnerons cette bataille. Pourquoi ? Parce que les Owls nous aident.	이번 전투는 무조건 우리의 승리일게 분명해.{nl}왜냐고? 부엉이들이 돕겠다고 했거든.				지휘관 월리스
QUEST_LV_0100_20150317_000082	Les Pillards Kepa sont près de Cascade d'Ianutis. Pour vaincre Gaigalas, nous en aurons{nl}assurément besoin.	케파레이더는 이아너티스 폭포 근처에 있다.{nl}가이갈라스를 공략하려면 그게 꼭 필요해.				지휘관 월리스
QUEST_LV_0100_20150317_000083	Soldat Weiz	병사 와이즈				
QUEST_LV_0100_20150317_000084	Hé, bleu, en pause ? Allez récolter de la graisse sur les Duckys au Jardin de Lengvas.	신병이 지금 놀고있는 건가?{nl}렝바스 정원의 더키에게서 기름을 구해와.				병사 와이즈
QUEST_LV_0100_20150317_000085	Nous attirerons Gaigalas avec de la Graisse de Ducky. Hé bleu, ne traînez pas, compris ?	더키 기름으로 가이갈라스를 유인할 거다.{nl}신병, 놀지 마라.				병사 와이즈
QUEST_LV_0100_20150317_000086	Aujourd'hui sera le dernier jour de Gaigalas. Êtes-vous prêt, bleu ?	오늘이 가이갈라스의 마지막 날이 될 거다.{nl}신병, 준비 됬나?				병사 와이즈
QUEST_LV_0100_20150317_000087	Ensuite, nous prendrons du cuir sur les Cronewts au Jardin de Lengvas. Vite, soldat.	다음은 렝바스 정원에 사는 크로뉴트의 가죽이다.{nl}빨리 움직여, 신병.				지휘관 월리스
QUEST_LV_0100_20150317_000088	Nous vaincrons à coup sûr cette fois. Les déesses sont de notre côté.	이번엔 반드시 승리할거야.{nl}여신께서 우릴 도우고 계신 게 틀림없으니까.				지휘관 월리스
QUEST_LV_0100_20150317_000089	Vous êtes plutôt bon pour un débutant. C'est le désordre ici en ce moment, vous pouvez donc{nl}garder ces ingrédients pour l'instant.{nl}	신병치곤 훌륭하군.{nl}지금은 어수선하니 그 재료들은 일단 자네가 보관하라.{nl}				지휘관 월리스
QUEST_LV_0100_20150317_000090	Faites connaissance avec nos soldats pendant que je prépare la bataille. Je vous appellerai avant{nl}que nous affrontions Gaigalas.	전투 준비를 하는 동안 자넨 우리 병사들과 인사라도 하는 게 좋겠군.{nl}가이갈라스와 붙기 전에 부르도록 하지.				지휘관 월리스
QUEST_LV_0100_20150317_000091	Quand nous brûlerons la Graisse de Ducky, Gaigalas apparaîtra en sentant l'odeur. Jardin de{nl}Lengvas sera un bon endroit pour la brûler.	더키 기름을 태우면 가이갈라스가 그 냄새를 맡고 기어 나올거다.{nl}렝바스 정원이 적당하겠어.				병사 와이즈
QUEST_LV_0100_20150317_000092	Mon cœur bat la chamade. J'ai l'impression que mon âme vibre avec lui.	가슴이 마구 떨려오는군.{nl}영혼이 마구 고동치는 느낌이야.				병사 와이즈
QUEST_LV_0100_20150317_000093	Vieille Sculpture de Hibou	오래된 부엉이 조각상				
QUEST_LV_0100_20150317_000094	Il n'y a personne dans cette forêt. Pourquoi êtes-vous ici ?{nl}	아무도 없는 숲에 어쩐 일이신가요?{nl}				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000095	Gaigalas ? Le vaincre sans aide sera difficile.	가이갈라스요?{nl}그냥 쓰러뜨리려면 힘들텐데요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000096	J'ai vu bien des morts ici. Et je ne veux plus voir de sacrifices.	여기서 너무나도 많은 죽음을 보았어요.{nl}더 이상의 희생은 보고싶지 않아요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000097	J'ai besoin de Sève de Kepa pillard et de Cuir de Cronewt.	이제 케파레이더의 즙과 크로뉴트의 가죽이 필요해요.{nl}				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000098	Pourquoi avez-vous cela ? Donnez-le-moi et je fabriquerai un Fragment de mémoire.	왜 그걸 가지고 계신거죠?{nl}일단 제게 주세요. 기억의 파편을 만들게요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000099	Avec ce Fragment de mémoire, je raviverai les souvenirs de nos camarades endormis.	이제 이 기억의 파편으로 잠든 동료들의 기억을 되살릴 거에요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000100	Il sera difficile de le vaincre sans un Fragment de mémoire. Rapportez-moi des Cornes d'Infro{nl}Holder, je vous prie.	기억의 파편 없이는 쓰러뜨리기 힘들어요.{nl}인프로홀더의 뿔을 가져오세요.				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000101	Comment se fait-il que vous ayez tous ces ingrédients ?	그런데 어째서 그 재료들을 가지고 있죠?				오래된 부엉이 조각상
QUEST_LV_0100_20150317_000102	Ce sont des gens qui ont déjà quitté ce monde. {nl}Ils répètent ce qui s'est passé à l'époque à cause de leur colère envers Gaigalas.	그들은 이미 이 세상에 없는 사람들이에요.{nl}가이갈라스에 대한 원한으로 그 때의 일을 계속 반복하고 있군요.{nl}				
QUEST_LV_0100_20150317_000103	Nous pourrons les calmer si nous vainquons Gaigalas.{nl}Allez voir la Hibou inquiet, je vous prie.	가이갈라스를 처치하면 그들을 달랠 수 있어요.{nl}걱정하는 부엉이에게 가세요.				
QUEST_LV_0100_20150317_000104	Sculpture de Hibou Inquiet	걱정하는 부엉이 조각상				
QUEST_LV_0100_20150317_000105	Aidez-moi à réveiller mes camarades endormis et à achever la magie de ce jour-là. Avec le{nl}Fragment de mémoire.	잠들어 있는 동료들을 깨워 그 날의 마법을 완성시킬 수 있도록 도와주세요.{nl}기억의 파편으로요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000106	Ils seront peut-être rassasiés. Je resterai ici en me souvenant de mes camarades.	동료들도 만족할 거예요.{nl}저는 동료들을 기억하며 이곳에 계속 서 있겠지요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000107	Vous trouverez Gaigalas en vous rendant à Voie d'accès d'Ishimtini. Vengez les soldats tombés, je{nl}vous prie.	이제 이쉼티니 진입로로 가시면 가이갈라스를 찾을 수 있어요.{nl}병사들의 원한을 반드시 풀어주세요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000108	J'étais dans un endroit isolé, je ne me suis donc pas endormi. Mais regarder tout cela m'a été{nl}douloureux.	저는 외진 곳에 있었기 때문에 잠들지 않았어요.{nl}하지만 그걸 전부 지켜 보는 건 너무 괴로웠어요.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000109	Mes camarades ont été attaqués alors qu'ils tentaient d'aider les soldats. Si je les avais protégés à{nl}ce moment-là, le sortilège pour affaiblir Gaigalas aurait été achevé.	제 동료들은 병사들을 도와주려던 찰나 당하고 말았어요.{nl}만약 그 때 동료들을 지켰다면, 가이갈라스를 약화시킬 마법이 완성되었겠죠.				걱정하는 부엉이 조각상
QUEST_LV_0100_20150317_000110	(Jonas a repris conscience après avoir bu le remède.)	약을 빼앗아 벌컥벌컥 마시는 요나스의 몸에 뭔가 반응이 있는 것 같다.				
QUEST_LV_0100_20150317_000111	Archéologue Dezic	고고학자 데지크				
QUEST_LV_0100_20150317_000112	Je cherche mon assistante nommée Airine. Pouvez-vous vaincre les monstres à proximité pour{nl}que j'aille la chercher ?	아이리네라고, 사라진 조수를 찾고 있소. {nl}내가 그녀를 찾으러 갈 수 있도록 주변의 몬스터를 없애 줄 수 있겠소?				고고학자 데지크
QUEST_LV_0100_20150317_000113	Je lui ai dit de ne pas s'emballer même si elle trouvait quelque chose. Et pourtant elle a{nl}recommencé.	뭘 발견해도 흥분하지 말라고 단단히 일러 두었건만.{nl}또 저질렀군.				고고학자 데지크
QUEST_LV_0100_20150317_000114	Merci. Je vais aller chercher Airine.	고맙소.{nl}난 빨리 아이리네를 찾으러 먼저 가보겠소.				고고학자 데지크
QUEST_LV_0100_20150317_000115	Technicien Heinen	기술자 하이넨				
QUEST_LV_0100_20150317_000116	}Ce téléphérique ne peut être emprunté que par les détenteurs d'un permis. Je crains de devoir{nl}vous dire de rebrousser chemin {nl}vers les Hautes terres de Vienesa.	이 케이블카는 허가를 받아야 이용할 수 있어.{nl}미안하지만 비에니사 고원 쪽으로 돌아가게.{nl}				
QUEST_LV_0100_20150317_000117	Toutefois, si vous vainquez les monstres gênants de cette zone, j'y réfléchirai.	하지만 주변의 성가신 몬스터를 없애 준다면 생각해 보지.				
