QUEST_LV_0500_20190419_000011	Je suis content qu'Ilona soit au moins en sécurité, malgré la barrière. Révélateur, cherchez un{nl}moyen de désactiver la barrière, je vous prie.	속박의 결계에 걸리긴 했지만.. 그래도 일로나가 무사해서 다행이에요.{nl}계시자님. 결계를 해제할만한 방법이 있을지 찾아봐 주세요.				큐폴 율리아
QUEST_LV_0500_20190419_000012	Emmenez Ilona et trouvez Maître Medeina.	어서 일로나와 함께 메데이나님을 찾으러 가 봐요.				큐폴 율리아
QUEST_LV_0500_20190419_000013	Ses empreintes s'arrêtent ici. Devrions-nous regarder dans la cour ?	메데이나님의 흔적이 이 앞에서 끊겼으니 이 안뜰 안쪽을 확인해보는 게 어떨까요?				큐폴 율리아
QUEST_LV_0500_20190419_000014	Oh, je suis si contente que Maître Medeina soit saine et sauve ! Ce cercle magique de{nl}téléportation doit être détruit...	메데이나님이 무사하셔서 다행이에요!{nl}그보다 메데이나님에게 펼쳐진 마계 이동 마법진을 파훼해야 할텐데..				큐폴 율리아
QUEST_LV_0500_20190419_000015	Révélateur, détruisez le cercle magique, je vous en prie. C'est peut-être notre seule chance{nl}pendant l'absence de Kartas.	계시자님! 메데이나님에게 펼쳐진 마계 이동 마법진을 없애주세요.{nl}카르타스가 없는 지금이 기회에요.				큐폴 일로나
QUEST_LV_0500_20190419_000016	La barrière de Maître Medeina a enfin disparu. Nous devrions nous hâter maintenant...	계시자님 덕분에 메데이나님이 결계를 풀어낼 수 있었네요.{nl}어서 이곳을 벗어나야 할 텐데..				큐폴 일로나
QUEST_LV_0500_20190419_000017	Surcharger le second cercle magique a marché !	보조 마법진에 마력을 과부하 되게 주입하는 게 효과가 있었네요.				큐폴 율리아
QUEST_LV_0500_20190419_000018	Oh... Maître Medeina...	아.. 저희 때문에 메데이나님이..				큐폴 율리아
QUEST_LV_0500_20190419_000019	Elle...	메데이나님..				큐폴 일로나
QUEST_LV_0500_20190419_000020	J'étais trop tard...	제가 너무 늦었어요..				큐폴 아스트라
QUEST_LV_0500_20190419_000021	Bien que Maître Medeina ait été emmenée par Kartas... Votre aide précieuse restera à jamais{nl}dans les mémoires, Révélateur.{nl}	비록 메데이나님이 카르타스에게 붙잡혀 가셨지만..{nl}저희는 계시자님께서 메데이나님을 찾는 일에 적극적으로 도와주신 것을 기억하고 있어요.{nl}				큐폴 아스트라
QUEST_LV_0500_20200129_000022	Vaincre les Guerriers Nuka, Assassin Nuo	누카 전사, 누오 암살자 처치				
QUEST_LV_0500_20200129_000023	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}vainquez le Guerrier Nuka et l'Assassin Nuo dans la Forteresse{nl}de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 누카 전사, 누오 암살자 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000024	Vaincre le Guerrier Akhlass Petal	아클라스 페탈 전사 처치				
QUEST_LV_0500_20200129_000025	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}vainquez le Guerrier Akhlass Petal dans la Forteresse de{nl}Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 아클라스 페탈 전사 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000026	Vaincre l'Armure Vivante	리빙 아머 처치				
QUEST_LV_0500_20200129_000027	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez l'Armure vivante dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 리빙 아머 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000028	Vaincre l'Ilgaranka	일가란카 처치				
QUEST_LV_0500_20200129_000029	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez l'Ilgaranka dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 일가란카 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000030	Vaincre les Cavaliers Gobelins de Bloguz, Necko	블로거즈 고블린 라이더, 넥코 처치				
QUEST_LV_0500_20200129_000031	À la demande de la réceptionniste Ramda du Bureau des mercenaires{nl}Vainquez le Cavalier gobelin de Bloguz et Necko aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 블로거즈 고블린 라이더, 넥코 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000032	Loup Gris	그레이 울프 처치				
QUEST_LV_0500_20200129_000033	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Loup gris aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 그레이 울프 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000034	Vaincre l'Archer Gobelin de Bloguz	블로거즈 고블린 궁수 처치				
QUEST_LV_0500_20200129_000035	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez l'Archer gobelin Bloguz aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 블로거즈 고블린 궁수 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000036	Vaincre le Chef des Loups Gris	그레이 울프 치프 처치				
QUEST_LV_0500_20200129_000037	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Chef des loups gris aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 그레이 울프 치프 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000038	Vaincre le Piquier Orque	오크 살수병 처치				
QUEST_LV_0500_20200129_000039	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Piquier orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 살수병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000040	Vaincre le Chaman Orque	오크 주술사 처치				
QUEST_LV_0500_20200129_000041	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Chaman orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 주술사 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000042	Vaincre le Peltaste Orque	오크 방패병 처치				
QUEST_LV_0500_20200129_000043	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Peltaste orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 방패병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000044	Vaincre le Chef Orque	오크 리더 처치				
QUEST_LV_0500_20200129_000045	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Chef orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 리더 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000046	Vaincre les monstres aux Ruines de Rinksmas	링크스마스 폐허의 몬스터 처치				
QUEST_LV_0500_20200129_000047	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez les monstres aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 충분한 수의 몬스터 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000048	Vaincre le Canonnier Orc	오크 캐논병 처치				
QUEST_LV_0500_20200129_000049	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Canonnier orc sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 캐논병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000050	Vaincre la Porte-étendard Orque	오크 깃발병 처치				
QUEST_LV_0500_20200129_000051	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez la Porte-étendard orque sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 깃발병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000052	Vaincre le Capitaine Orque	오크 대장 처치				
QUEST_LV_0500_20200129_000053	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez le Capitaine orque sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 대장 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000054	Vaincre les Monstres sur la Route du Trépas	종언의 길의 몬스터 처치				
QUEST_LV_0500_20200129_000055	À la demande de la réceptionniste Ramda du Bureau des{nl}mercenaires{nl}Vainquez les monstres sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 충분한 수의 몬스터 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000056	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Guerrier Nuka et l'Assassin Nuo dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 누카 전사, 누오 암살자 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000057	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Guerrier Akhlass Petal dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 아클라스 페탈 전사 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000058	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez l'Armure vivante dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 리빙 아머 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000059	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez l'Ilgaranka dans la Forteresse de Tvirtumas.	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 일가란카 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000060	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Cavalier gobelin de Bloguz et Necko aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 블로거즈 고블린 라이더, 넥코 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000061	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Loup gris aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 그레이 울프 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000062	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez l'Archer gobelin de Bloguz aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 블로거즈 고블린 궁수 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000063	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Chef des loups gris aux Abords de Skalda.	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 그레이 울프 치프 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000064	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Piquier orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 살수병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000065	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Chaman orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 주술사 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000066	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Peltaste orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 방패병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000067	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Chef orque aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 리더 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000068	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez les monstres aux Ruines de Rinksmas.	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 충분한 수의 몬스터 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000069	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Canonnier orc sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 캐논병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000070	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez la Porte-étendard orque sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 깃발병 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000071	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez le Capitaine orque sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 대장 처치를 수행해야 합니다.				
QUEST_LV_0500_20200129_000072	À la demande de la réceptionniste Ramda du Bureau des mercenaires, vainquez les monstres sur la Route du trépas.	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 충분한 수의 몬스터 처치를 수행해야 합니다.				
QUEST_LV_0500_20200320_000073	Attendez, se pourrait-il... êtes-vous le Révélateur ?	잠시만요, 혹시 계시자인가요?				세이지 파견원
QUEST_LV_0500_20200320_000074	Nous sommes en grand danger. Depuis Medzio Diena, la dimension s'est mise à s'effondrer de{nl}temps à autre.	큰일입니다.{nl}신수의 날 이후로 종종 차원이 붕괴하는 현상이 나타나고 있어요.{nl}				세이지 파견원
QUEST_LV_0500_20200320_000075	Les monstres alentour accélèrent l'effondrement. Cela s'étendra à tout le continent si l'on ne{nl}l'empêche pas au préalable. J'ai besoin de l'aide du Révélateur car cette affaire dépasse mon{nl}pouvoir. Je vous en prie, prêtez-moi main-forte.	더군다나 근처의 몬스터들이 붕괴를 가속하고 있죠.{nl}막지 않으면 차원 붕괴가 대륙 전역으로 번질 거예요.{nl}저 혼자서는 벅찬일이라 계시자들에게 도움을 구하고 있습니다.{nl}이렇게 부탁드립니다.				세이지 파견원
QUEST_LV_0500_20200320_000076	Prenez garde de ne pas être emporté par l'effondrement dimensionnel. Il serait sage d'approcher{nl}quand vous serez pleinement préparé.  	차원 붕괴에 휘말려 아까운 목숨을 잃지 않도록 주의하세요.{nl}준비가 충분하지 않으면 가까이 가지 않는 게 좋습니다.				세이지 파견원
QUEST_LV_0500_20200320_000077	Empêcher la dimension de s'effondrer	차원 붕괴 저지				
QUEST_LV_0500_20200320_000078	C'est exact.	계시자가 맞다고 한다.				
QUEST_LV_0500_20200320_000079	Pas vraiment.	계시자가 아니라고 한다.				
QUEST_LV_0500_20200320_000080	Parler à l'envoyé Sage.	세이지 파견원과 대화하기.				
QUEST_LV_0500_20200320_000081	L'envoyé Sage à la Cité déchue fournit quelque chose aux Révélateurs. Parlez à l'envoyé Sage.	폐도에 위치한 세이지 파견원이 계시자들에게 무언가를 지급하고 있습니다. 세이지 파견원과 대화하세요.				
QUEST_LV_0500_20200710_000082	Nous enquêtons sur une récente vague de froid intense survenue ici.{nl}	저희는 여기서 최근에 일어난 한파 현상에 대해 조사하고 있습니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000083	Trois enquêtes ont révélé que les démons sous cette falaise étaient responsables de la vague de{nl}froid intense.{nl}	세 차례에 걸친 조사로 이 절벽 아래에 있는 마족이 한파의 원인이라는 건 알아냈습니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000084	Le nom du démon est..{nl}	마족의 이름은..{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000085	Glacia.{nl}	글레이시어.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000086	C'était un démon appelé Glacia. Nous avons aussi trouvé un cristal noir flottant sur un dispositif{nl}spécial. Je ne sais pas ce que c'est, mais il condensait un puissant pouvoir magique.{nl}	글레이시어라고 하는 마족입니다.{nl}그리고 특별한 장치 위에 떠 있는 검은 수정도 발견했습니다.{nl}정체가 확실하지는 않지만, 강한 마력을 응축하고 있었습니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000087	Plusieurs tentatives ont été faites pour vaincre la Glacia, mais elles n'ont pas réussi à percer la{nl}vague de froid et les démons.{nl}	몇 차례 글레이시어 토벌을 시도했지만, 한파와 마족의 공세를 뚫는 데 실패했습니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000088	J'ai entendu parler des activités des Révélateurs. Aidez-nous à vaincre la Glacia, je vous prie.	계시자들의 활약상은 들었습니다.{nl}글레이시어  처치를 도와주십시오.				크루세이더 마스터
QUEST_LV_0500_20200710_000089	Ma foi, je vous reverrai quand vous serez prêt à descendre la falaise.	그럼, 절벽 아래로 내려갈 준비를 마친 후 다시 뵙겠습니다.				크루세이더 마스터
QUEST_LV_0500_20200710_000090	Si vous descendez la falaise, il sera difficile de demander un soutien supplémentaire. Il ne sera{nl}pas facile de percer la vague de froid engendrée par la Glacia.{nl}	절벽 아래로 내려간다면, 추가 지원을 요청하기는 힘들 겁니다.{nl}글레이시어가 일으키고 있는 한파를 버젓이 뚫고 가기도 쉽지 않을 겁니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000091	Nous serons ici pour aider le Révélateur à monter dans la cage et à descendre la falaise en{nl}sécurité.{nl}	저희는 여기서 계시자님이 철창을 타고 절벽 아래로 무사히 내려갈 수 있도록 돕겠습니다.{nl}				크루세이더 마스터
QUEST_LV_0500_20200710_000092	Je compte sur vous pour la Glacia.	글레이시어를 잘 부탁합니다.				크루세이더 마스터
QUEST_LV_0500_20200710_000093	Révélateur. Auriez-vous un instant ?{nl}	계시자님.{nl}잠시 시간 좀 내주시겠습니까?{nl}				크루세이더 파견원
QUEST_LV_0500_20200710_000094	La dernière fois, en explorant le bas de la falaise, j'ai trouvé quelques objets. Parmi eux, ce{nl}liquide rouge.. Il ne gelait pas dans le froid, il n'avait qu'une fine glace dessus.{nl}	지난 번, 절벽 아래를 조사하는 중에 몇 가지를 발견한 게 있습니다.{nl}그중 이 붉은 액체..{nl}그 추위 속에서 얼지 않고 살얼음만 띄고 있더군요.{nl}				크루세이더 파견원
QUEST_LV_0500_20200710_000095	Je l'ai récupéré car cela semblait si particulier. S'il y a quelqu'un à qui vous pouvez confier{nl}l'analyse, je vous le laisse, Révélateur.	아무래도 심상치 않아 채취했습니다.{nl}혹시 분석을 맡길 만한 사람이 있다면 계시자님께 맡기겠습니다.				크루세이더 파견원
QUEST_LV_0500_20200710_000096	Merci. Revenez me voir quand l'analyse sera terminée, je vous prie.	감사합니다.{nl}분석이 완료되면 다시 저를 찾아와 주세요.				크루세이더 파견원
QUEST_LV_0500_20200710_000097	Vous dites que vous voulez analyser la solution ? Ce n'est pas difficile à faire, mais j'ai un{nl}mauvais pressentiment.	용액을 분석해 달라는 말씀이신가요?{nl}어려운 일은 아니지만, 불길한 짐작이 드는군요.{nl}				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000098	J'ai besoin d'une plante pour m'en assurer. Peu importe laquelle, alors pouvez-vous m'en{nl}rapporter une des environs ? Après tout, de longues plantes poussent non loin d'ici.	확실히 하기 위해서는 식물이 필요합니다.{nl}근처에서 어떤 것이든 상관없으니 하나만 구해주시겠습니까?{nl}그러고 보니 마침, 여기서 멀지 않은 쪽에 길게 자란 식물이 있으니 그게 좋겠네요.				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000099	Revenez me voir quand l'analyse sera terminée, je vous prie.	분석이 완료되면 다시 저를 찾아와 주세요.				크루세이더 파견원
QUEST_LV_0500_20200710_000100	Ceci..{nl}	이건..{nl}				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000101	semble être du Kruvina. J'en ai entendu parler par la rumeur. C'est sous forme de liquide, mais...{nl}C'est la première fois que j'en vois réellement.{nl}	아무래도 크루비나인 것 같군요.{nl}소문으로 들은 적이 있습니다.{nl}액체의 형태이지만.. 실제로 보는 건 처음이군요.{nl}				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000102	Cependant, il y a plus de sang mêlé ici. Je crois... que quelqu'un a vomi cela avec du sang de son{nl}corps.{nl}	다만, 여기에는 피가 더 많이 섞여 있습니다.{nl}아무래도.. 누군가의 몸에 있다가 피와 함께 토해낸 거로 생각합니다.{nl}				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000103	Par exemple, ce pourrait être la démone Glacia comme vous l'avez dit.{nl}	이를테면.. 말씀하신 글레이시어라는 마족이겠네요.{nl}				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000104	C'est mauvais signe.	안 좋은 징조입니다.				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000105	Nous vous demandons d'enquêter là-dessus avec sérieux. Une chose pareille, ce n'est pas{nl}seulement le démon ordinaire qui la convoitera.	이번 일에 대해서 책임을 갖고 조사해주시기를 부탁드립니다.{nl}이런 물건이라면 평범한 마족 정도만 탐낼 물건이 아닐 겁니다.				플레이그 닥터 마스터
QUEST_LV_0500_20200710_000106	Vous voilà de retour.{nl}	오셨습니까?{nl}				크루세이더 파견원
QUEST_LV_0500_20200710_000107	Bien. Nous nous occuperons du traitement et de l'analyse de cette solution. Merci beaucoup{nl}pour votre aide.	알겠습니다.{nl}이 용액에 대한 처리와 조사는 저희가 맡겠습니다.{nl}도와주셔서 정말 감사합니다.				크루세이더 파견원
QUEST_LV_0500_20200710_000108	Révélateur. J'ai entendu parler d'une mystérieuse femme aperçue parmi les soldats d'un camp{nl}sur le Plateau de Stogas.	계시자님.{nl}스토가스 고원의 야영지에 주둔한 병사 중에서 의문의 여인에 대한 목격담을 이야기했다는 소식을 들었습니다.				크루세이더 파견원
QUEST_LV_0500_20200710_000109	J'ai reçu l'ordre de conserver ma position actuelle. Comme l'enquête n'a pas été signalée au{nl}Maître, je ne crois pas pouvoir bouger. Pourriez-vous rencontrer les soldats du camp à ma place{nl}?	저는 현 위치를 유지하라는 명령을 받았습니다.{nl}아무래도 마스터님에게는 보고하지 않은 조사라 제가 움직이기는 힘들 것 같습니다.{nl}저를 대신해 야영지의 병사들을 만나봐 주실 수 있으실까요?				크루세이더 파견원
QUEST_LV_0500_20200710_000110	Merci pour votre aide. Si vous cherchez l'officier commandant de Stogas Ades dans le camp,{nl}vous vous épargnerez des efforts.	도와주셔서 정말 감사합니다.{nl}야영지에 있는 스토가스 분대장 아데스라는 사람을 찾아보시면 수고를 줄이실 수 있으실 겁니다.				크루세이더 파견원
QUEST_LV_0500_20200710_000111	Êtes-vous venu après avoir entendu un témoin oculaire parler d'une mystérieuse femme ?	의문의 여인에 대한 목격담을 듣고 오셨다고요?				스토가스 분대장 아데스
QUEST_LV_0500_20200710_000112	Je m'en souviens parfaitement. Le plus étrange, c'est qu'elle appelait à l'aide mais semblait nous{nl}ignorer quand nous essayions de l'aider. De plus, elle marmonnait que personne ne l'aidait. Elle{nl}avait l'air d'avoir perdu la raison.	분명히 기억하고 있어요.{nl}이상했던 게, 누구든지 자신을 도와달라며 울면서도 도와주려는 저희를 무시하는 듯했었죠.{nl}그러면서 아무도 자신을 돕지 않는다며 중얼거리기도 했습니다.{nl}제정신 같지가 않았어요.				스토가스 분대장 아데스
QUEST_LV_0500_20200710_000113	Si c'est difficile à comprendre, demandez à Mortimer. C'est lui qui l'a trouvée.	이해하기 힘드시다면, 고원병사 모티머에게 물어보시면 됩니다.{nl}그 여인을 발견했던 게 바로 모티머였습니다.				스토가스 분대장 아데스
QUEST_LV_0500_20200710_000114	Si vous cherchez l'officier commandant de Stogas Ades dans le camp, vous vous épargnerez des{nl}efforts.	야영지에 있는 스토가스 분대장 아데스라는 사람을 찾아보시면 수고를 줄이실 수 있으실 겁니다.				크루세이더 파견원
QUEST_LV_0500_20200710_000115	Oui ? Qu'y a-t-il ?{nl}	무슨 일이시죠?				고원병사 모티머
QUEST_LV_0500_20200710_000116	Interroger le soldat Motimer sur la femme. C'est lui qui l'a trouvée.	여인에 대해서라면 고원병사 모티머에게 물어보시면 됩니다.{nl}그 여인을 발견했던 게 바로 모티머였습니다.				스토가스 분대장 아데스
